"librairie";"table";"var";"libelle";"andeb";"anfin";"jointure";"commentaire";"type";"longueur";"droits"
"nom_gen";"pop_com_sex_ag";"code_com";"Code commune";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag";"pop";"Population";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag";"sexe";"Sexe";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"age";"Age en années";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"annee";"Année de la base PMSI (découpage géographique)";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"annee_pop";"Année de la population INSEE";NA;NA;"";"Attention, à compter de la population 2016, la politique de diffusion des données de lInsee a évolué il y a peu. Désormais, toutes les données sont mises à disposition dans la dernière géographie disponible, soit celle du 1er janvier 2019 pour la population 2016.";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"code_com";"Code commune";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"pop";"Population";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_com_sex_ag_08_14";"sexe";"Sexe";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"annee";"Année du découpage géographique";NA;NA;"";"Attention pas de population par sexe et âge selon le découpage 2018. Il est nécessaire de transcoder les codes géographiques 2018 en codes géographiques 2019 pour appliquer la population 2016. Ce phénomène perdurera chaque année.(à compter de l'année 2018 (N): base PMSI année N, population N-2, découpage géographique N+1)";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"annee_pop";"Année de la population INSEE";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"cl_age";"Classe d'âge quinquenales";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"code";"Numéro de dép, reg, code géo,ts, zonage spécifque";NA;NA;"";"Cas particulier pour la guadeloupe, les iles du nord (st martin et st barthélémy) sont comptabilisées dans la guadeloupe.";"Caractère";10;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"pop";"Nombre d'habitants";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"sexe";"Sexe";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"pop_par_reg_dep_ts_zon_geo_fr";"typrgp";"Type de découpage géographique";NA;NA;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"actifs_15_64";"Nombre de personnes actives de 15 à 64 ans";NA;NA;"";"Attention, DEUX notions de région: La région administrative (Insee) : reg, et la région ""restitution scan santé"" reg_restit, pour laquelle Saint Martin et Saint Barthélémy sont rattachés à la Guadeloupe (et non plus aux TOM).";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"actifs_15_64_ouv";"Nombre d'ouvriers actifs de 15 à 64 ans";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"annee";"Année de la base PMSI (découpage géographique)";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"annee_pop";"Année de la population (N-2)";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"chomeurs_15_64";"Nombre de chômeurs de 15 à 64 ans";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"code";"Numéro de dép, reg, code géo,ts, 9 pour fr";NA;NA;"";"";"Caractère";10;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"menag";"Nombre de ménages";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"menag_1p";"Nombre de ménages d'une personne";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"menag_famil";"Nombre de ménages avec famille(s)";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"menag_mono";"Nombre de ménages dont la famille principale est une famille monoparentale";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"pop_menag";"Nombre de personnes des ménages";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"sans_dipl";"Nombre de personnes non scolarisées de 15 ans ou plus titulaires d'aucun diplôme";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"sans_dipl_bepc";"Nombre de personnes non scolarisées de 15 ans ou plus titulaires d'aucun diplôme ou au plus un BEPC, brevet des collèges ou DNB";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"socdemo_par_reg_dep_ts_geo_fr";"typrgp";"Type de découpage géographique";NA;NA;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"thesorimed_ucd_lib";"code";"Code Unité Commune de Dispensation (UCD sur 13 caractères)";NA;NA;"";"le code UCD 7 est compris dans le code UCD 13 en position 6 à 12";"Caractère";13;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"thesorimed_ucd_lib";"libelle";"Libellé du code UCD";NA;NA;"";"";"Caractère";150;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_code_postal";"Adresse de la structure : code postal";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_comp_voie";"Adresse de la structure : complément au numéro de la voie";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_lib_routage";"Adresse de la structure : commune de routage";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_lieuditbp";"Adresse de la structure : lieu-dit, boîte postale";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_nom_voie";"Adresse de la structure : nom de la voie";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_num_voie";"Adresse de la structure : numéro de la voie";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"adresse_type_voie";"Adresse de la structure : type de voie";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_code";"Code de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_domaine";"Domaine de la catégorie de l'établissement (Sanitaire / Médico-social / Social / Formation)";NA;NA;"";"";"Caractère";20;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_etat";"Catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_lib";"Libellé de la catégorie";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_lib_court";"Libellé court de la catégorie";NA;NA;"";"";"Caractère";20;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv1_code";"Code du 1er niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv1_lib";"Libellé du  1er niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv2_code";"Code du 2ème niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv2_lib";"Libellé du  2ème niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv3_code";"Code du 3ème niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"categ_niv3_lib";"Libellé du 3ème niveau d'agrégation (le plus fin) de la catégorie";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"com_code";"Code commune INSEE de la structure";NA;NA;"";"(à joindre avec la variable coa_code de la table t_geo_com)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"date_autorisation";"Date d'autorisation : date à laquelle l'établissement a été autorisé à exister au format AAAA-MM-JJ.";NA;NA;"";"Renseignée uniquement si type = ET";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"date_extract_finess";"Date de l'extraction Finess au format AAAA-MM-JJ";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"date_maj";"Date de mise à jour de la table";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"date_maj_finess";"Date de mise à jour de la structure dans Finess au format AAAA-MM-JJ.";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"date_ouverture";"Date d'ouverture de l'établissement (= date de fonctionnement) au format AAAA-MM-JJ.";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"ej_finess";"Numéro FINESS de l'entité juridique";NA;NA;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"ej_rs";"Raison sociale de l'entité juridique";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms";"ESMS";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms_ash";"Equipement social ou médico-social pour adultes en situation de handicap";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et esms = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms_capainternat_inst";"Capacité installée pour les équipements avec un type d'activité = "" 11 - Hébergement Complet Internat "" lors de la dernière extraction Finess (cf.table t_actms_finess)";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et esms = OU.";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms_capatot_inst";"Capacité totale installée, tous équipements confondus pour la même extraction Finess (cf. table t_actms_finess)";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et esms = OUI";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms_esh";"Equipement social ou médico-social pour enfants en situation de handicap";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et esms = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"esms_pa";"Equipement social ou médico-social pour personnes âgées";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et esms = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"et_finess";"Numéro FINESS du site géographique";NA;NA;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"et_rs";"Raison sociale du site géographique";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"etat";"Etat de la structure";NA;NA;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"finess";"Numéro FINESS de l'entité juridique ou de l'établissement  Clé primaire";NA;NA;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"finess8";"Numéro FINESS de l'entité juridique ou de l'établissement sur 8 caractères, pour croisement avec les tables du SNDS Clé primaire";NA;NA;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_3857_x";"Coordonnées X dans la projection Google-Mercator / Pseudo-Mercator (EPSG:357)";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_3857_y";"Coordonnées Y dans la projection Google-Mercator / Pseudo-Mercator (EPSG:357)";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_4326_lat";"Latitude / coordonnées GPS (EPSG:4326)";NA;NA;"";"A utiliser avec les applications Microsoft.";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_4326_long";"Longitude / coordonnées GPS (EPSG:4326)";NA;NA;"";"A utiliser avec les applications Microsoft.";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_legal_projection";"Projection légale";NA;NA;"";"{LAMBERT_93 ;  UTM_N20 ;  UTM_N21 ;  UTM_N21 ;  UTM_S38 ;  UTM_S40}";"Caractère";24;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_legal_x";"Coordonnée X dans la projection légale";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_legal_y";"Coordonnée Y dans la projection légale";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_precision";"Précision de la géolocalisation";NA;NA;"";"";"Caractère";50;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"geoloc_source";"Source de la géolocalisation : BAN, BD-ADRESSE ou Admin express - chef lieu de la commune";NA;NA;"";"";"Caractère";23;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"gestion_ars";"Gestion ARS";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"gestion_dreets";"Etablissement géré en DREETS";NA;NA;"";"Renseignée uniquement si type = ET.";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"gestion_drihl";"Gestion DRIHL";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"mft_code";"Code et libellé du mode de fixation des tarifs";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"mft_lib";"Code du mode de fixation des tarifs";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"nb_irm";"Nombre d'IRM autorisés et mis en oeuvre (code eml = 06201) lors de la dernière extraction Finess (cf. table t_actsoins_finess)";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL.";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"nb_scanners";"Nombre de scanners autorisés et mis en oeuvre (code eml = 05602) lors de la dernière extraction Finess (cf. table t_actsoins_finess)";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL.";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"rs";"Raison sociale de l'entité juridique ou de l'établissement";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san";"Activité sanitaire";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_cancer";"Activité de traitement du cancer";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI.";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_chir";"Activité de chirurgie";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_dialyse";"Activité de dialyse";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI.";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_had";"Activité d'hospitalisation";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_med";"Activité de médecine";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_obs";"Activité obstétrique";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_psy";"Activité psychiatrique";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_sc";"Activité de soins critiques";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_sld";"Activité Soins de longue durée";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI.";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_smr";"Activité de soins médicaux et de réadaptation";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"san_urg";"Activité de médecine d'urgences";NA;NA;"";"Renseignée uniquement si type = ET et etat = ACTUEL et san = OUI";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"siren";"Identifiant SIREN permettant l'identification de l'unité légale (personne morale, personne physique) gérant l'établissement";NA;NA;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"siret";"Identifiant SIRET permettant l'identification de l'établissement. Il est composé du numéro SIREN et d'un numéro complémentaire appelé NIC (numéro interne de classement).";NA;NA;"";"";"Caractère";14;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"source";"Source";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"sph_code";"Code du mode de participation au service public hospitalier";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"sph_lib";"Libellé du mode de participation au service public hospitalier";NA;NA;"";"Renseignée uniquement si type = ET";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_code";"Code  du statut juridique associé à l'entité juridique";NA;NA;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_etat";"Statut Juridique";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_lib";"Libellé du statut juridique associé à l'entité juridique";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv1_code";"Code du 1er niveau d'agrégation du statut juridique";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv1_lib";"libellé du 1er niveau d'agrégation du statut juridique";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv2_code";"Code du 2ème niveau d'agrégation du statut juridique";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv2_lib";"Libellé du 2ème niveau d'agrégation du statut juridique";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv3_code";"Code du 3ème niveau d'agrégation (le plus fin) du statut juridique";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"statut_jur_niv3_lib";"Libellé du 3ème niveau d'agrégation (le plus fin) du statut juridique";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"telecopie";"Télécopie (standard de la structure selon les règles de gestion de Finess)";NA;NA;"";"";"Caractère";14;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"telephone";"Téléphone (standard de la structure selon les règles de gestion de Finess)";NA;NA;"";"";"Caractère";14;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"tutelle";"Tutelle";NA;NA;"";"";"Caractère";47;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"type";"Type de structure";NA;NA;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_finess";"version_nomenclature";"Version de la nomenclature FINESS exploitée";NA;NA;"";"Version de la nomenclature FINESS exploitée = nom du fichier Excel à disposition sur l'espace Teams de l'ANS.";"Caractère";70;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_code_actuel";"Code INSEE de l'aire d'attractivité des villes 2020 en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_lib_actuel";"Libellé du code INSEE de l'aire d'attractivité des villes 2020 en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";39;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2022_code";"Code INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2022";NA;NA;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2022_lib";"Libellé INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2022";NA;NA;"";"";"Caractère";40;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2023_code";"Code INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2023";NA;NA;"";"Source : INSEE.  Zonage infrarégional.  AAV20_CODE = 000 Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2023_lib";"Libellé INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2023";NA;NA;"";"Source : INSEE. Zonage infrarégional. AAV20_CODE = 000   Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";39;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2024_code";"Code INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2024";NA;NA;"";"Source : INSEE.  Zonage infrarégional.  AAV20_CODE = 000 Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
